age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[17, 40[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,<=50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Nontechnical,White,Male,"[42, 100[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,Black,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,>50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[40, 80[",State-gov,High education,*,Other,White,Female,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Female,"[42, 100[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,>50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",State-gov,High education,*,Other,White,Male,"[1, 42[",North America,<=50K
